8.00783634	-8.99779224	-0.41265127
9.00783634	-8.99779224	-0.41519584
10.00783634	-8.99779224	-0.37480954
-11.99216366	-7.99779224	-0.43100596
-10.99216366	-7.99779224	-0.43033905
-9.99216366	-7.99779224	-0.42938355
-8.99216366	-7.99779224	-0.42108903
-7.99216366	-7.99779224	-0.41720604
-6.99216366	-7.99779224	-0.41324261
-5.99216366	-7.99779224	-0.41112781
-4.99216366	-7.99779224	-0.41295695
-3.99216366	-7.99779224	-0.41195871
-2.99216366	-7.99779224	-0.06140544
-1.99216366	-7.99779224	-0.41920574
-0.99216366	-7.99779224	-0.42382176
0.00783634	-7.99779224	-0.42849243
1.00783634	-7.99779224	-0.19153862
2.00783634	-7.99779224	0.23295857
3.00783634	-7.99779224	0.18470103
4.00783634	-7.99779224	-0.20895176
5.00783634	-7.99779224	-0.43460165
6.00783634	-7.99779224	-0.43162677
7.00783634	-7.99779224	-0.43004136
8.00783634	-7.99779224	-0.43905061
9.00783634	-7.99779224	-0.41926170
10.00783634	-7.99779224	-0.43154369
-11.99216366	-6.99779224	-0.44846809
-10.99216366	-6.99779224	-0.44846809
-9.99216366	-6.99779224	-0.44846809
-8.99216366	-6.99779224	-0.42237268
-7.99216366	-6.99779224	-0.41825306
-6.99216366	-6.99779224	-0.41298541
-5.99216366	-6.99779224	-0.41201298
-4.99216366	-6.99779224	-0.41156559
-3.99216366	-6.99779224	-0.41276789
-2.99216366	-6.99779224	0.19760460
-1.99216366	-6.99779224	-0.41620577
-0.99216366	-6.99779224	-0.42305710
0.00783634	-6.99779224	-0.42323292
1.00783634	-6.99779224	0.13935222
2.00783634	-6.99779224	0.42701751
3.00783634	-6.99779224	-0.18042815
4.00783634	-6.99779224	-0.26437792
5.00783634	-6.99779224	-0.43884232
6.00783634	-6.99779224	-0.43343605
7.00783634	-6.99779224	-0.42720496
8.00783634	-6.99779224	-0.42556286
9.00783634	-6.99779224	-0.43798678
10.00783634	-6.99779224	-0.43692266
-11.99216366	-5.99779224	-0.45049432
-10.99216366	-5.99779224	-0.44355229
-9.99216366	-5.99779224	-0.43187040
-8.99216366	-5.99779224	-0.43652175
-7.99216366	-5.99779224	-0.43109552
-6.99216366	-5.99779224	-0.42066219
-5.99216366	-5.99779224	-0.41705487
-4.99216366	-5.99779224	-0.40328179
-3.99216366	-5.99779224	-0.40240701
-2.99216366	-5.99779224	-0.40793228
-1.99216366	-5.99779224	-0.41081820
-0.99216366	-5.99779224	-0.42011918
0.00783634	-5.99779224	0.47964764
1.00783634	-5.99779224	0.23941472
2.00783634	-5.99779224	-0.14049177
3.00783634	-5.99779224	0.02176734
4.00783634	-5.99779224	0.27574924
5.00783634	-5.99779224	-0.43601196
6.00783634	-5.99779224	-0.43196722
7.00783634	-5.99779224	-0.42864911
8.00783634	-5.99779224	-0.43916569
9.00783634	-5.99779224	-0.43708585
10.00783634	-5.99779224	-0.44439119
-11.99216366	-4.99779224	-0.45747728
-10.99216366	-4.99779224	-0.44689857
-9.99216366	-4.99779224	-0.44453400
-8.99216366	-4.99779224	-0.43151300
-7.99216366	-4.99779224	-0.42684978
-6.99216366	-4.99779224	-0.42211709
-5.99216366	-4.99779224	-0.42190635
-4.99216366	-4.99779224	-0.41459670
-3.99216366	-4.99779224	-0.41324114
-2.99216366	-4.99779224	-0.40786956
-1.99216366	-4.99779224	-0.40863159
-0.99216366	-4.99779224	-0.41394353
0.00783634	-4.99779224	0.39437652
1.00783634	-4.99779224	-0.43221601
2.00783634	-4.99779224	-0.26195472
3.00783634	-4.99779224	-0.48177817
4.00783634	-4.99779224	-0.49884775
5.00783634	-4.99779224	-0.44061150
6.00783634	-4.99779224	-0.24411552
7.00783634	-4.99779224	-0.42772063
8.00783634	-4.99779224	-0.42889538
9.00783634	-4.99779224	-0.44008279
10.00783634	-4.99779224	-0.43849733
-11.99216366	-3.99779224	-0.44846147
-10.99216366	-3.99779224	-0.44473481
-9.99216366	-3.99779224	-0.43370875
-8.99216366	-3.99779224	-0.42701082
-7.99216366	-3.99779224	-0.41723836
-6.99216366	-3.99779224	-0.42347208
-5.99216366	-3.99779224	-0.41641324
-4.99216366	-3.99779224	-0.35886219
-3.99216366	-3.99779224	-0.41513920
-2.99216366	-3.99779224	-0.41608014
-1.99216366	-3.99779224	0.15653975
-0.99216366	-3.99779224	-0.41452383
0.00783634	-3.99779224	0.20045534
1.00783634	-3.99779224	-0.01076836
2.00783634	-3.99779224	-0.00050580
3.00783634	-3.99779224	-0.44571610
4.00783634	-3.99779224	-0.44735335
5.00783634	-3.99779224	-0.43827874
6.00783634	-3.99779224	-0.43840867
7.00783634	-3.99779224	-0.19951904
8.00783634	-3.99779224	-0.19094375
9.00783634	-3.99779224	-0.17775464
10.00783634	-3.99779224	-0.44038875
-11.99216366	-2.99779224	-0.45914623
-10.99216366	-2.99779224	-0.45914623
-9.99216366	-2.99779224	-0.45914623
-8.99216366	-2.99779224	-0.42616826
-7.99216366	-2.99779224	-0.42571434
-6.99216366	-2.99779224	-0.41711199
-5.99216366	-2.99779224	-0.41795849
-4.99216366	-2.99779224	-0.31479603
-3.99216366	-2.99779224	-0.42197426
-2.99216366	-2.99779224	-0.41527130
-1.99216366	-2.99779224	0.29104030
-0.99216366	-2.99779224	0.21555790
0.00783634	-2.99779224	0.21769409
1.00783634	-2.99779224	-0.43790570
2.00783634	-2.99779224	-0.44345218
3.00783634	-2.99779224	-0.44755522
4.00783634	-2.99779224	-0.46357739
5.00783634	-2.99779224	-0.44946438
6.00783634	-2.99779224	0.04610483
7.00783634	-2.99779224	-0.14481266
8.00783634	-2.99779224	-0.43015869
9.00783634	-2.99779224	-0.42731023
10.00783634	-2.99779224	-0.20564556
-11.99216366	-1.99779224	-0.44985868
-10.99216366	-1.99779224	-0.44535243
-9.99216366	-1.99779224	-0.43798076
-8.99216366	-1.99779224	-0.42934514
-7.99216366	-1.99779224	-0.41987901
-6.99216366	-1.99779224	-0.41991541
-5.99216366	-1.99779224	-0.41605175
-4.99216366	-1.99779224	-0.30373552
-3.99216366	-1.99779224	-0.27547148
-2.99216366	-1.99779224	-0.41814488
-1.99216366	-1.99779224	-0.42968580
-0.99216366	-1.99779224	-0.43044539
0.00783634	-1.99779224	-0.44737203
1.00783634	-1.99779224	-0.43289056
2.00783634	-1.99779224	-0.43852939
3.00783634	-1.99779224	-0.44365567
4.00783634	-1.99779224	-0.45172115
5.00783634	-1.99779224	-0.43757605
6.00783634	-1.99779224	-0.45683137
7.00783634	-1.99779224	-0.12193546
8.00783634	-1.99779224	-0.01603228
9.00783634	-1.99779224	-0.36223054
10.00783634	-1.99779224	-0.13034981
-11.99216366	-0.99779224	-0.45521996
-10.99216366	-0.99779224	-0.45032356
-9.99216366	-0.99779224	-0.45289124
-8.99216366	-0.99779224	-0.42251569
-7.99216366	-0.99779224	-0.42866647
-6.99216366	-0.99779224	-0.41844646
-5.99216366	-0.99779224	-0.41322809
-4.99216366	-0.99779224	-0.19186057
-3.99216366	-0.99779224	-0.41472883
-2.99216366	-0.99779224	-0.41747297
-1.99216366	-0.99779224	-0.42294868
-0.99216366	-0.99779224	-0.42971400
0.00783634	-0.99779224	-0.43203639
1.00783634	-0.99779224	-0.43678011
2.00783634	-0.99779224	-0.44169197
3.00783634	-0.99779224	-0.44788091
4.00783634	-0.99779224	-0.44512737
5.00783634	-0.99779224	-0.45528406
6.00783634	-0.99779224	-0.45827203
7.00783634	-0.99779224	-0.42037031
8.00783634	-0.99779224	-0.19724147
9.00783634	-0.99779224	0.08868465
10.00783634	-0.99779224	0.14529623
-11.99216366	0.00220776	-0.41158855
-10.99216366	0.00220776	-0.41334946
-9.99216366	0.00220776	-0.41087634
-8.99216366	0.00220776	-0.40976425
-7.99216366	0.00220776	-0.40720821
-6.99216366	0.00220776	-0.25994286
-5.99216366	0.00220776	-0.36217132
-4.99216366	0.00220776	-0.40976396
-3.99216366	0.00220776	-0.41466470
-2.99216366	0.00220776	-0.41656152
-1.99216366	0.00220776	-0.42690521
-0.99216366	0.00220776	-0.18516639
0.00783634	0.00220776	-0.46090069
1.00783634	0.00220776	-0.31306425
2.00783634	0.00220776	-0.37607980
3.00783634	0.00220776	-0.44329431
4.00783634	0.00220776	-0.17028588
5.00783634	0.00220776	-0.20876811
6.00783634	0.00220776	-0.37452126
7.00783634	0.00220776	-0.28511199
8.00783634	0.00220776	-0.06417239
9.00783634	0.00220776	-0.45887294
10.00783634	0.00220776	-0.47878674
-11.99216366	1.00220776	-0.40621189
-10.99216366	1.00220776	-0.41389825
-9.99216366	1.00220776	-0.41066679
-8.99216366	1.00220776	-0.40862715
-7.99216366	1.00220776	-0.41113104
-6.99216366	1.00220776	-0.40852850
-5.99216366	1.00220776	-0.41144686
-4.99216366	1.00220776	-0.40926027
-3.99216366	1.00220776	-0.41177125
-2.99216366	1.00220776	-0.34200111
-1.99216366	1.00220776	-0.38667539
-0.99216366	1.00220776	-0.07891549
0.00783634	1.00220776	-0.43777504
1.00783634	1.00220776	-0.44004902
2.00783634	1.00220776	-0.44438123
3.00783634	1.00220776	-0.44616113
4.00783634	1.00220776	-0.44679179
5.00783634	1.00220776	-0.38799855
6.00783634	1.00220776	-0.45406986
7.00783634	1.00220776	-0.01031363
8.00783634	1.00220776	-0.18936151
9.00783634	1.00220776	0.03973264
10.00783634	1.00220776	-0.46578714
-11.99216366	2.00220776	-0.36438295
-10.99216366	2.00220776	-0.36438295
-9.99216366	2.00220776	-0.36438295
-8.99216366	2.00220776	-0.39962363
-7.99216366	2.00220776	-0.40103991
-6.99216366	2.00220776	-0.40199020
-5.99216366	2.00220776	-0.40305149
-4.99216366	2.00220776	-0.40999490
-3.99216366	2.00220776	-0.38385588
-2.99216366	2.00220776	-0.44361857
-1.99216366	2.00220776	-0.44756237
-0.99216366	2.00220776	-0.42830860
0.00783634	2.00220776	-0.45123191
1.00783634	2.00220776	-0.43285758
2.00783634	2.00220776	-0.44306757
3.00783634	2.00220776	-0.43883499
4.00783634	2.00220776	-0.44713349
5.00783634	2.00220776	-0.44148629
6.00783634	2.00220776	-0.47094542
7.00783634	2.00220776	0.00348909
8.00783634	2.00220776	-0.49696010
9.00783634	2.00220776	0.32505289
10.00783634	2.00220776	0.29916185
-11.99216366	3.00220776	-0.31433290
-10.99216366	3.00220776	-0.31433290
-9.99216366	3.00220776	-0.31433290
-8.99216366	3.00220776	-0.45696166
-7.99216366	3.00220776	-0.45104819
-6.99216366	3.00220776	-0.18703297
-5.99216366	3.00220776	-0.41917598
-4.99216366	3.00220776	-0.37155598
-3.99216366	3.00220776	-0.40281674
-2.99216366	3.00220776	-0.44481910
-1.99216366	3.00220776	-0.41429874
-0.99216366	3.00220776	-0.41818077
0.00783634	3.00220776	-0.42054649
1.00783634	3.00220776	-0.42533676
2.00783634	3.00220776	-0.41288292
3.00783634	3.00220776	-0.43529242
4.00783634	3.00220776	-0.43740594
5.00783634	3.00220776	-0.44826618
6.00783634	3.00220776	-0.45205552
7.00783634	3.00220776	-0.46830565
8.00783634	3.00220776	-0.46237173
9.00783634	3.00220776	-0.46297024
10.00783634	3.00220776	-0.32977206
-11.99216366	4.00220776	-0.38853790
-10.99216366	4.00220776	-0.40367141
-9.99216366	4.00220776	-0.41533685
-8.99216366	4.00220776	-0.44471434
-7.99216366	4.00220776	-0.46394125
-6.99216366	4.00220776	-0.20591636
-5.99216366	4.00220776	-0.47488170
-4.99216366	4.00220776	-0.46321491
-3.99216366	4.00220776	-0.45739788
-2.99216366	4.00220776	-0.44532977
-1.99216366	4.00220776	-0.47653614
-0.99216366	4.00220776	-0.43489004
0.00783634	4.00220776	-0.45339975
1.00783634	4.00220776	-0.42449923
2.00783634	4.00220776	-0.43702870
3.00783634	4.00220776	-0.43119342
4.00783634	4.00220776	-0.31609797
5.00783634	4.00220776	-0.44232010
6.00783634	4.00220776	-0.48405886
7.00783634	4.00220776	-0.45251095
8.00783634	4.00220776	-0.48775045
9.00783634	4.00220776	-0.45737509
10.00783634	4.00220776	-0.48903364
-11.99216366	5.00220776	-0.39803368
-10.99216366	5.00220776	-0.42227837
-9.99216366	5.00220776	-0.40584470
-8.99216366	5.00220776	-0.44269689
-7.99216366	5.00220776	-0.45713671
-6.99216366	5.00220776	-0.49931717
-5.99216366	5.00220776	-0.47436896
-4.99216366	5.00220776	-0.47377122
-3.99216366	5.00220776	-0.46258515
-2.99216366	5.00220776	-0.47110184
-1.99216366	5.00220776	-0.46750313
-0.99216366	5.00220776	-0.45786774
0.00783634	5.00220776	-0.44471452
1.00783634	5.00220776	-0.44001461
2.00783634	5.00220776	-0.43097364
3.00783634	5.00220776	-0.19046506
4.00783634	5.00220776	-0.25784954
5.00783634	5.00220776	-0.44426854
6.00783634	5.00220776	0.07787655
7.00783634	5.00220776	-0.45523699
8.00783634	5.00220776	-0.45776175
9.00783634	5.00220776	-0.45751582
10.00783634	5.00220776	-0.45635775
-11.99216366	6.00220776	-0.38581421
-10.99216366	6.00220776	-0.40151560
-9.99216366	6.00220776	-0.40936314
-8.99216366	6.00220776	-0.41921467
-7.99216366	6.00220776	-0.45404601
-6.99216366	6.00220776	-0.47196505
-5.99216366	6.00220776	-0.47607057
-4.99216366	6.00220776	-0.46771081
-3.99216366	6.00220776	-0.49600202
-2.99216366	6.00220776	-0.45703444
-1.99216366	6.00220776	-0.45299369
-0.99216366	6.00220776	-0.44851034
0.00783634	6.00220776	-0.44853056
1.00783634	6.00220776	-0.13637181
2.00783634	6.00220776	-0.44317870
3.00783634	6.00220776	-0.19411497
4.00783634	6.00220776	-0.46967652
5.00783634	6.00220776	-0.37035772
6.00783634	6.00220776	-0.09745942
7.00783634	6.00220776	-0.21411139
8.00783634	6.00220776	-0.48379018
9.00783634	6.00220776	-0.44852612
10.00783634	6.00220776	-0.48432907
-11.99216366	7.00220776	-0.38246992
-10.99216366	7.00220776	-0.39107039
-9.99216366	7.00220776	-0.40025568
-8.99216366	7.00220776	-0.47449751
-7.99216366	7.00220776	-0.43783263
-6.99216366	7.00220776	-0.48619574
-5.99216366	7.00220776	-0.44544375
-4.99216366	7.00220776	-0.47192663
-3.99216366	7.00220776	-0.48921484
-2.99216366	7.00220776	-0.46705310
-1.99216366	7.00220776	-0.45692060
-0.99216366	7.00220776	-0.45013793
0.00783634	7.00220776	-0.44325763
1.00783634	7.00220776	-0.39253363
2.00783634	7.00220776	-0.45801196
3.00783634	7.00220776	-0.44434267
4.00783634	7.00220776	-0.44399747
5.00783634	7.00220776	-0.44499811
6.00783634	7.00220776	-0.39576629
7.00783634	7.00220776	-0.48023489
8.00783634	7.00220776	-0.36348972
9.00783634	7.00220776	-0.46665869
10.00783634	7.00220776	-0.49856317
-11.99216366	8.00220776	-0.37458061
-10.99216366	8.00220776	-0.38375630
-9.99216366	8.00220776	-0.39360474
-8.99216366	8.00220776	-0.40481431
-7.99216366	8.00220776	-0.42185351
-6.99216366	8.00220776	-0.44134945
-5.99216366	8.00220776	-0.47974679
-4.99216366	8.00220776	-0.45699839
-3.99216366	8.00220776	-0.48447144
-2.99216366	8.00220776	-0.44676118
-1.99216366	8.00220776	-0.46516108
-0.99216366	8.00220776	-0.44403574
0.00783634	8.00220776	-0.45158800
1.00783634	8.00220776	-0.28225410
2.00783634	8.00220776	-0.02554171
3.00783634	8.00220776	-0.44276030
4.00783634	8.00220776	-0.44336478
5.00783634	8.00220776	-0.44250080
6.00783634	8.00220776	-0.45308300
7.00783634	8.00220776	-0.44846207
8.00783634	8.00220776	-0.45383022
9.00783634	8.00220776	-0.45021906
10.00783634	8.00220776	-0.46145020
-11.99216366	9.00220776	-0.36463220
-10.99216366	9.00220776	-0.37481315
-9.99216366	9.00220776	-0.38283869
-8.99216366	9.00220776	-0.40260295
-7.99216366	9.00220776	-0.40428516
-6.99216366	9.00220776	-0.45952852
-5.99216366	9.00220776	-0.47164182
-4.99216366	9.00220776	-0.46610056
-3.99216366	9.00220776	-0.47627908
-2.99216366	9.00220776	-0.45451021
-1.99216366	9.00220776	-0.44933061
-0.99216366	9.00220776	0.14493105
0.00783634	9.00220776	-0.14440671
1.00783634	9.00220776	-0.09746244
2.00783634	9.00220776	-0.16647264
3.00783634	9.00220776	-0.44300409
4.00783634	9.00220776	-0.44323627
5.00783634	9.00220776	-0.44605270
6.00783634	9.00220776	-0.45039810
7.00783634	9.00220776	-0.46211849
8.00783634	9.00220776	-0.45257322
9.00783634	9.00220776	-0.46145414
10.00783634	9.00220776	-0.46307094
-11.99216366	10.00220776	-0.35795794
-10.99216366	10.00220776	-0.36772558
-9.99216366	10.00220776	-0.37704044
-8.99216366	10.00220776	-0.38723962
-7.99216366	10.00220776	-0.40050774
-6.99216366	10.00220776	-0.41199243
-5.99216366	10.00220776	-0.42937736
-4.99216366	10.00220776	-0.43668904
-3.99216366	10.00220776	-0.45879389
-2.99216366	10.00220776	-0.44351111
-1.99216366	10.00220776	-0.45137313
-0.99216366	10.00220776	-0.15070711
0.00783634	10.00220776	-0.24643831
1.00783634	10.00220776	-0.02460390
2.00783634	10.00220776	-0.00844167
3.00783634	10.00220776	0.03246124
4.00783634	10.00220776	-0.43099385
5.00783634	10.00220776	-0.44147607
6.00783634	10.00220776	-0.44398684
7.00783634	10.00220776	-0.45018463
8.00783634	10.00220776	-0.45253398
9.00783634	10.00220776	-0.45317854
10.00783634	10.00220776	-0.46066134
